session_id,subscriber_id,date,genre,device,duration_min,rating
53073,1037,2024-03-02,Драма,Tablet,106,4
53907,1527,2024-07-18,Анімація,Smart TV,22,2
53174,1232,2024-03-20,Комедія,Smart TV,53,4
51630,1215,2024-04-10,Жахи,Laptop,51,4
52099,1234,2024-03-12,Романтика,Smart TV,35,5
50657,1347,2024-06-10,Бойовик,Mobile,28,2
51841,1430,2024-08-17,Жахи,Tablet,88,4
53964,1326,2024-06-15,Документальний,Smart TV,58,5
51176,1492,2024-07-14,Документальний,Laptop,48,3
53679,1317,2024-03-14,Романтика,Smart TV,73,5
50557,1398,2024-07-30,Документальний,Laptop,91,4
50246,1166,2024-04-20,Документальний,Mobile,15,5
53133,1575,2024-07-08,Драма,Smart TV,51,5
52243,1291,2024-07-05,Документальний,Laptop,61,4
51217,1346,2024-07-29,Романтика,Smart TV,54,5
50589,1477,2024-05-20,Романтика,Mobile,21,5
53735,1274,2024-05-27,Романтика,Smart TV,18,5
53434,1261,2024-03-16,Документальний,Smart TV,86,4
53061,1554,2024-07-13,Бойовик,Laptop,40,3
53993,1458,2024-06-08,Документальний,Mobile,40,5
50463,1296,2024-01-07,Бойовик,Tablet,118,4
51290,1281,2024-07-08,Бойовик,Mobile,102,4
54853,1239,2024-01-21,Жахи,Laptop,39,5
51193,1008,2024-02-27,Серіал,Laptop,51,4
52062,1585,2024-07-25,Драма,Tablet,73,4
53926,1342,2024-07-24,Жахи,Mobile,91,4
50864,1296,2024-04-04,Анімація,Smart TV,88,4
54846,1029,2024-07-16,Анімація,Smart TV,23,4
54383,1160,2024-08-25,Драма,Mobile,57,5
51524,1207,2024-02-05,Бойовик,Mobile,66,3
53363,1579,2024-04-26,Романтика,Mobile,91,4
51495,1477,2024-03-29,Романтика,Laptop,63,4
53424,1053,2024-06-30,Анімація,Tablet,96,5
53195,1185,2024-07-21,Романтика,Smart TV,56,4
54665,1597,2024-05-22,Анімація,Smart TV,62,3
50515,1017,2024-01-22,Романтика,Tablet,63,4
52937,1235,2024-05-24,Бойовик,Laptop,39,4
53795,1562,2024-07-29,Анімація,Smart TV,25,4
51502,1260,2024-03-25,Серіал,Mobile,44,4
54593,1103,2024-02-12,Драма,Mobile,49,1
52507,1341,2024-03-27,Документальний,Laptop,64,4
52545,1472,2024-04-20,Серіал,Laptop,47,5
53240,1529,2024-05-28,Бойовик,Smart TV,9,5
52020,1273,2024-02-12,Документальний,Laptop,38,3
54314,1102,2024-02-21,Жахи,Tablet,11,5
53911,1069,2024-03-17,Документальний,Tablet,101,4
52227,1192,2024-01-05,Жахи,Smart TV,34,3
50527,1569,2024-01-12,Комедія,Mobile,75,4
52925,1591,2024-08-26,Бойовик,Smart TV,66,3
50239,1136,2024-07-08,Серіал,Smart TV,63,5
51542,1263,2024-05-31,Жахи,Mobile,32,1
50356,1176,2024-04-13,Комедія,Smart TV,20,3
53791,1367,2024-02-06,Документальний,Smart TV,74,4
50630,1327,2024-02-03,Жахи,Mobile,82,4
54576,1178,2024-02-15,Драма,Smart TV,39,4
50346,1085,2024-05-18,Романтика,Smart TV,39,3
50058,1499,2024-03-08,Документальний,Laptop,29,3
54452,1476,2024-04-12,Бойовик,Laptop,5,3
53252,1423,2024-03-01,Серіал,Smart TV,83,5
54906,1583,2024-05-18,Анімація,Tablet,61,1
50162,1026,2024-07-27,Бойовик,Smart TV,29,4
53088,1188,2024-01-21,Романтика,Smart TV,53,4
54301,1477,2024-02-12,Жахи,Laptop,38,4
50725,1300,2024-01-24,Бойовик,Tablet,10,4
52387,1419,2024-07-28,Драма,Smart TV,47,5
50765,1113,2024-03-31,Бойовик,Laptop,27,5
51196,1582,2024-08-06,Бойовик,Smart TV,101,4
52010,1525,2024-08-12,Документальний,Mobile,75,5
51108,1511,2024-01-20,Комедія,Laptop,66,4
52481,1398,2024-07-25,Жахи,Mobile,49,4
51419,1225,2024-07-31,Серіал,Tablet,85,5
54662,1568,2024-07-25,Документальний,Mobile,90,4
50369,1051,2024-05-21,Анімація,Smart TV,41,4
51881,1176,2024-01-21,Анімація,Smart TV,117,4
50350,1547,2024-06-13,Серіал,Smart TV,73,4
54008,1153,2024-03-15,Серіал,Tablet,52,3
51837,1301,2024-02-18,Комедія,Mobile,110,5
51469,1248,2024-02-21,Документальний,Mobile,73,1
54751,1343,2024-07-09,Жахи,Smart TV,22,3
50817,1270,2024-03-26,Документальний,Laptop,49,5
53754,1291,2024-08-08,Комедія,Laptop,73,1
53880,1124,2024-03-30,Жахи,Tablet,6,5
52390,1599,2024-03-04,Драма,Laptop,27,4
53192,1481,2024-04-29,Драма,Smart TV,37,4
51322,1386,2024-01-26,Серіал,Tablet,47,4
50445,1541,2024-01-03,Серіал,Tablet,65,3
51897,1065,2024-06-03,Комедія,Mobile,101,3
50457,1465,2024-04-26,Жахи,Mobile,53,3
54765,1110,2024-02-06,Серіал,Laptop,105,4
51994,1596,2024-05-18,Романтика,Mobile,54,4
54885,1570,2024-05-06,Драма,Smart TV,37,5
51815,1501,2024-07-29,Жахи,Mobile,5,1
52185,1163,2024-08-08,Серіал,Tablet,40,4
52164,1434,2024-07-16,Драма,Mobile,63,4
51507,1101,2024-08-18,Романтика,Smart TV,56,5
52524,1041,2024-01-07,Анімація,Smart TV,54,3
53370,1094,2024-05-06,Серіал,Smart TV,69,4
51653,1396,2024-02-09,Жахи,Smart TV,76,5
51050,1084,2024-02-23,Драма,Smart TV,43,5
52345,1461,2024-01-31,Романтика,Laptop,79,4
52480,1486,2024-03-29,Бойовик,Laptop,59,5
54759,1392,2024-05-18,Документальний,Smart TV,57,4
50214,1001,2024-07-12,Романтика,Laptop,63,5
51178,1555,2024-02-26,Жахи,Mobile,33,4
54258,1327,2024-01-13,Романтика,Laptop,66,2
50720,1158,2024-03-30,Анімація,Laptop,60,5
51323,1563,2024-01-09,Серіал,Smart TV,97,5
53311,1391,2024-07-25,Драма,Mobile,67,4
52877,1307,2024-08-16,Романтика,Tablet,29,5
52701,1428,2024-08-07,Жахи,Smart TV,61,4
54120,1431,2024-06-25,Анімація,Mobile,64,4
54143,1288,2024-03-10,Бойовик,Tablet,82,3
54626,1202,2024-02-15,Документальний,Laptop,45,4
52973,1244,2024-07-18,Романтика,Laptop,30,5
50550,1187,2024-03-12,Серіал,Mobile,49,4
54324,1293,2024-06-02,Жахи,Mobile,38,4
52383,1267,2024-07-30,Документальний,Mobile,7,4
53049,1121,2024-01-03,Документальний,Laptop,73,2
50311,1273,2024-06-27,Анімація,Laptop,19,4
52261,1517,2024-05-10,Жахи,Mobile,42,4
53825,1309,2024-04-10,Романтика,Smart TV,47,5
52943,1219,2024-03-27,Анімація,Tablet,68,4
54036,1317,2024-05-05,Романтика,Laptop,77,2
50843,1505,2024-05-20,Романтика,Smart TV,5,5
52748,1120,2024-06-10,Серіал,Laptop,46,4
53153,1318,2024-05-03,Бойовик,Smart TV,64,1
51483,1094,2024-04-03,Жахи,Laptop,54,5
54283,1598,2024-02-21,Документальний,Laptop,12,4
52403,1048,2024-05-23,Романтика,Mobile,72,4
52753,1569,2024-02-14,Драма,Tablet,58,3
54481,1041,2024-01-24,Серіал,Mobile,94,3
51540,1553,2024-01-20,Бойовик,Smart TV,26,4
54635,1353,2024-08-10,Документальний,Laptop,32,5
53933,1034,2024-05-20,Комедія,Tablet,26,5
53567,1173,2024-05-07,Романтика,Smart TV,52,5
54965,1199,2024-02-17,Жахи,Smart TV,82,5
51182,1219,2024-02-18,Комедія,Laptop,81,5
52131,1124,2024-01-06,Жахи,Smart TV,29,5
54904,1361,2024-07-09,Бойовик,Mobile,22,5
52377,1537,2024-04-02,Анімація,Smart TV,85,4
51667,1483,2024-07-20,Драма,Smart TV,53,3
50731,1338,2024-02-27,Серіал,Smart TV,56,5
51458,1578,2024-01-14,Серіал,Smart TV,77,5
52723,1373,2024-03-03,Бойовик,Laptop,67,4
50868,1033,2024-06-19,Анімація,Laptop,83,5
53303,1549,2024-03-17,Жахи,Laptop,104,5
53327,1245,2024-08-12,Жахи,Tablet,26,4
53302,1168,2024-06-20,Романтика,Smart TV,10,4
50860,1173,2024-04-20,Бойовик,Smart TV,56,4
54560,1343,2024-05-17,Романтика,Smart TV,59,4
53495,1154,2024-08-24,Серіал,Mobile,26,3
54355,1491,2024-01-24,Романтика,Laptop,54,4
52531,1401,2024-01-25,Бойовик,Smart TV,62,4
50063,1528,2024-01-20,Жахи,Mobile,80,5
54329,1485,2024-03-06,Драма,Tablet,25,5
50784,1198,2024-02-07,Анімація,Smart TV,96,5
53950,1539,2024-04-01,Комедія,Mobile,61,4
51264,1011,2024-04-17,Романтика,Tablet,72,4
52784,1441,2024-05-17,Комедія,Mobile,15,5
53794,1220,2024-02-23,Анімація,Smart TV,59,4
51958,1319,2024-03-01,Бойовик,Laptop,61,4
54832,1244,2024-03-23,Анімація,Smart TV,46,4
50701,1282,2024-05-18,Бойовик,Laptop,8,4
53677,1566,2024-07-07,Драма,Smart TV,80,3
54752,1180,2024-01-19,Анімація,Smart TV,94,4
54022,1479,2024-01-30,Комедія,Mobile,42,5
53802,1553,2024-05-09,Документальний,Laptop,77,4
50785,1208,2024-01-09,Документальний,Tablet,35,4
54032,1436,2024-06-02,Бойовик,Mobile,49,5
51926,1503,2024-07-19,Романтика,Laptop,72,5
51867,1277,2024-06-27,Драма,Laptop,108,3
54028,1284,2024-01-14,Жахи,Mobile,5,4
53232,1543,2024-04-17,Документальний,Laptop,37,4
54409,1209,2024-08-07,Документальний,Smart TV,74,5
50501,1010,2024-07-06,Драма,Smart TV,7,4
52864,1382,2024-04-24,Анімація,Smart TV,76,3
52035,1074,2024-02-11,Жахи,Laptop,15,4
50411,1387,2024-08-22,Бойовик,Smart TV,21,5
52284,1105,2024-03-03,Драма,Smart TV,5,5
50183,1293,2024-08-04,Драма,Smart TV,13,4
53462,1109,2024-07-14,Анімація,Mobile,64,4
52470,1282,2024-04-03,Анімація,Mobile,51,4
53384,1354,2024-03-04,Анімація,Smart TV,92,3
52829,1209,2024-05-11,Драма,Laptop,37,5
54476,1452,2024-06-14,Серіал,Smart TV,34,5
54128,1276,2024-01-25,Бойовик,Mobile,33,4
51670,1539,2024-07-29,Серіал,Mobile,56,5
53172,1197,2024-02-09,Бойовик,Smart TV,41,5
54620,1081,2024-03-24,Серіал,Tablet,86,5
53343,1195,2024-02-24,Романтика,Laptop,10,2
53896,1531,2024-07-13,Анімація,Tablet,110,3
54126,1202,2024-03-13,Комедія,Smart TV,39,4
52385,1228,2024-03-30,Анімація,Mobile,39,4
52984,1155,2024-08-02,Жахи,Tablet,41,3
52335,1478,2024-07-10,Серіал,Mobile,86,4
51394,1167,2024-08-18,Серіал,Smart TV,30,4
52024,1342,2024-05-11,Романтика,Laptop,41,5
54003,1003,2024-01-09,Романтика,Mobile,18,4
54023,1351,2024-03-26,Комедія,Smart TV,48,5
53978,1458,2024-03-14,Анімація,Mobile,59,3
50981,1475,2024-03-16,Документальний,Mobile,83,4
51492,1150,2024-08-01,Бойовик,Smart TV,31,3
50552,1474,2024-06-23,Жахи,Tablet,69,5
54818,1500,2024-02-04,Бойовик,Laptop,72,1
50637,1344,2024-01-02,Бойовик,Mobile,28,2
52003,1569,2024-02-07,Комедія,Laptop,97,3
50460,1037,2024-05-24,Жахи,Laptop,106,3
54717,1465,2024-01-03,Анімація,Laptop,70,4
51433,1530,2024-01-11,Комедія,Smart TV,42,4
52719,1240,2024-07-05,Драма,Mobile,56,3
53210,1448,2024-02-10,Бойовик,Laptop,10,2
53834,1082,2024-02-23,Жахи,Tablet,66,4
51224,1031,2024-05-02,Жахи,Smart TV,41,5
52025,1344,2024-01-20,Комедія,Laptop,67,5
50590,1479,2024-03-05,Романтика,Smart TV,91,4
53184,1347,2024-08-20,Анімація,Mobile,50,2
50599,1237,2024-01-31,Жахи,Smart TV,112,4
50322,1038,2024-05-07,Комедія,Laptop,61,4
54979,1289,2024-05-07,Анімація,Smart TV,28,5
51054,1535,2024-03-18,Жахи,Mobile,42,4
52707,1285,2024-07-03,Комедія,Mobile,38,5
51399,1273,2024-01-18,Романтика,Laptop,32,1
51871,1173,2024-07-10,Романтика,Mobile,127,5
52967,1454,2024-01-19,Жахи,Laptop,39,1
51756,1260,2024-03-13,Романтика,Smart TV,72,5
50829,1436,2024-04-24,Комедія,Laptop,19,4
53352,1584,2024-04-09,Драма,Laptop,73,5
54843,1176,2024-08-08,Драма,Mobile,22,4
53753,1414,2024-03-30,Серіал,Smart TV,36,5
52589,1078,2024-04-28,Комедія,Laptop,35,2
50724,1133,2024-08-27,Анімація,Laptop,48,5
54145,1150,2024-05-14,Романтика,Laptop,55,5
52401,1368,2024-01-29,Романтика,Smart TV,117,4
52900,1396,2024-05-02,Бойовик,Tablet,28,5
51998,1376,2024-03-13,Романтика,Laptop,19,4
50142,1007,2024-06-21,Документальний,Laptop,37,3
54429,1484,2024-05-12,Жахи,Mobile,46,5
51554,1307,2024-07-24,Жахи,Mobile,55,4
52163,1540,2024-01-06,Анімація,Tablet,69,1
50280,1548,2024-07-24,Комедія,Smart TV,69,4
54097,1353,2024-01-24,Комедія,Smart TV,84,4
54907,1527,2024-07-08,Серіал,Mobile,28,4
51043,1017,2024-04-14,Романтика,Laptop,83,4
53961,1251,2024-05-04,Серіал,Laptop,44,4
50916,1544,2024-04-22,Романтика,Tablet,86,4
51580,1441,2024-04-11,Бойовик,Smart TV,5,4
53474,1550,2024-04-12,Бойовик,Tablet,61,5
52658,1437,2024-06-19,Документальний,Laptop,73,4
53078,1150,2024-04-15,Серіал,Laptop,67,3
53901,1291,2024-04-30,Документальний,Smart TV,68,5
52315,1529,2024-02-24,Драма,Laptop,5,4
53417,1182,2024-08-06,Анімація,Mobile,40,5
53426,1271,2024-02-23,Романтика,Smart TV,73,4
51607,1425,2024-03-10,Анімація,Smart TV,39,4
53872,1116,2024-05-20,Бойовик,Laptop,20,5
52523,1454,2024-03-20,Комедія,Smart TV,81,4
51080,1383,2024-01-21,Анімація,Smart TV,95,4
51221,1312,2024-01-13,Комедія,Mobile,57,4
54357,1232,2024-02-14,Драма,Tablet,31,5
54412,1076,2024-05-11,Драма,Smart TV,25,5
54865,1259,2024-03-17,Бойовик,Smart TV,25,3
50256,1413,2024-08-25,Бойовик,Mobile,81,4
54173,1493,2024-04-17,Бойовик,Smart TV,49,5
50094,1154,2024-07-15,Романтика,Smart TV,78,3
50989,1567,2024-03-27,Анімація,Laptop,5,2
53405,1317,2024-07-04,Документальний,Smart TV,95,5
51147,1013,2024-03-28,Комедія,Smart TV,76,4
51840,1387,2024-08-22,Анімація,Mobile,5,5
54333,1504,2024-06-26,Жахи,Smart TV,82,4
54984,1064,2024-04-25,Драма,Laptop,61,3
50146,1524,2024-08-28,Драма,Laptop,61,1
54075,1233,2024-04-26,Документальний,Smart TV,49,5
52522,1335,2024-06-12,Жахи,Mobile,38,4
54553,1588,2024-07-13,Серіал,Laptop,24,5
51594,1499,2024-07-26,Бойовик,Laptop,17,4
52144,1148,2024-03-21,Бойовик,Laptop,11,5
54393,1598,2024-07-19,Бойовик,Laptop,73,4
50208,1365,2024-02-03,Анімація,Mobile,56,4
53684,1107,2024-08-18,Комедія,Mobile,5,1
52889,1283,2024-04-09,Серіал,Smart TV,10,2
52056,1111,2024-04-20,Документальний,Smart TV,40,4
53750,1228,2024-08-09,Драма,Mobile,65,5
51637,1382,2024-07-10,Документальний,Smart TV,85,5
54407,1328,2024-07-02,Комедія,Laptop,40,4
53500,1469,2024-06-12,Документальний,Laptop,47,4
53492,1257,2024-02-02,Бойовик,Laptop,41,4
52942,1476,2024-05-11,Анімація,Mobile,11,4
54911,1599,2024-08-19,Анімація,Laptop,7,5
53899,1464,2024-03-01,Документальний,Smart TV,5,5
54953,1173,2024-07-01,Драма,Laptop,67,4
54370,1512,2024-03-03,Романтика,Laptop,95,3
50255,1138,2024-05-31,Анімація,Laptop,16,5
54942,1274,2024-07-15,Бойовик,Laptop,23,4
53977,1063,2024-01-03,Серіал,Mobile,28,4
53420,1564,2024-05-09,Драма,Smart TV,57,5
53439,1377,2024-04-03,Романтика,Smart TV,54,5
54551,1143,2024-08-19,Серіал,Laptop,57,4
53124,1562,2024-08-23,Романтика,Laptop,61,5
52725,1033,2024-04-12,Документальний,Mobile,30,2
53355,1300,2024-07-17,Анімація,Laptop,67,4
50878,1276,2024-08-15,Жахи,Laptop,84,1
51301,1401,2024-04-15,Бойовик,Laptop,35,4
53934,1550,2024-03-09,Комедія,Mobile,81,3
54850,1284,2024-03-05,Романтика,Tablet,40,5
52111,1199,2024-03-02,Жахи,Mobile,55,1
51064,1201,2024-01-16,Комедія,Mobile,95,5
53258,1416,2024-08-10,Серіал,Smart TV,43,4
50244,1411,2024-05-04,Бойовик,Laptop,41,4
52471,1575,2024-03-06,Бойовик,Mobile,55,4
54653,1195,2024-03-16,Жахи,Laptop,20,5
50006,1486,2024-03-21,Комедія,Smart TV,45,5
53043,1285,2024-02-23,Драма,Smart TV,21,4
52667,1006,2024-05-06,Бойовик,Mobile,16,5
54572,1337,2024-03-08,Анімація,Mobile,49,4
52267,1498,2024-05-20,Анімація,Smart TV,46,5
54732,1473,2024-08-22,Анімація,Laptop,69,3
52435,1084,2024-07-17,Романтика,Smart TV,130,5
50643,1515,2024-08-20,Комедія,Laptop,11,4
54547,1235,2024-01-11,Бойовик,Tablet,35,4
50422,1272,2024-07-16,Серіал,Smart TV,28,5
51923,1273,2024-08-15,Романтика,Laptop,18,3
51452,1208,2024-08-23,Жахи,Laptop,88,4
51677,1397,2024-01-19,Анімація,Laptop,66,4
52256,1059,2024-08-07,Драма,Smart TV,12,5
50288,1241,2024-03-23,Анімація,Mobile,33,4
51569,1260,2024-02-15,Комедія,Smart TV,57,2
52137,1384,2024-02-08,Жахи,Tablet,106,5
53902,1313,2024-08-20,Драма,Tablet,81,4
51960,1483,2024-03-31,Драма,Laptop,72,3
50596,1565,2024-07-08,Серіал,Mobile,84,3
51088,1366,2024-02-05,Бойовик,Smart TV,17,4
50751,1572,2024-08-11,Жахи,Smart TV,77,4
52007,1238,2024-05-16,Бойовик,Laptop,56,4
52147,1269,2024-03-07,Романтика,Laptop,11,5
54574,1552,2024-01-21,Серіал,Mobile,23,5
54729,1033,2024-01-09,Комедія,Smart TV,5,5
50248,1106,2024-08-03,Анімація,Tablet,116,5
51529,1093,2024-05-24,Бойовик,Laptop,83,5
53290,1354,2024-01-20,Жахи,Tablet,76,2
51602,1081,2024-08-24,Жахи,Smart TV,81,4
54292,1032,2024-08-15,Бойовик,Mobile,68,3
51494,1201,2024-02-07,Бойовик,Smart TV,59,1
51411,1322,2024-05-23,Бойовик,Mobile,44,5
50655,1077,2024-07-30,Романтика,Smart TV,69,5
51610,1343,2024-01-05,Жахи,Smart TV,64,5
50825,1386,2024-02-18,Бойовик,Smart TV,52,5
54385,1104,2024-05-25,Бойовик,Smart TV,60,4
53764,1246,2024-07-17,Серіал,Laptop,60,3
53040,1001,2024-03-06,Жахи,Laptop,44,4
51615,1465,2024-01-03,Документальний,Laptop,32,3
50794,1252,2024-02-27,Комедія,Smart TV,34,4
53513,1055,2024-02-24,Бойовик,Smart TV,44,4
52842,1224,2024-01-26,Романтика,Smart TV,48,5
54820,1012,2024-07-17,Жахи,Mobile,7,5
54442,1037,2024-03-26,Серіал,Mobile,35,3
53984,1058,2024-03-15,Жахи,Tablet,93,5
53856,1234,2024-05-31,Драма,Mobile,12,4
54664,1344,2024-08-02,Бойовик,Tablet,5,1
52896,1117,2024-03-11,Документальний,Smart TV,5,4
51526,1142,2024-04-11,Драма,Mobile,51,1
52489,1420,2024-01-14,Жахи,Smart TV,81,4
50450,1196,2024-01-07,Серіал,Laptop,43,5
50428,1261,2024-05-04,Комедія,Tablet,25,3
51501,1063,2024-07-17,Бойовик,Smart TV,40,3
51296,1220,2024-08-19,Драма,Tablet,62,3
54492,1429,2024-01-29,Жахи,Smart TV,20,5
53888,1158,2024-02-08,Жахи,Laptop,81,4
54344,1365,2024-04-28,Романтика,Laptop,20,3
51964,1316,2024-06-28,Романтика,Smart TV,35,5
52130,1198,2024-07-16,Комедія,Laptop,87,4
52988,1245,2024-03-28,Романтика,Mobile,90,2
50734,1326,2024-03-02,Романтика,Mobile,57,5
51266,1305,2024-05-27,Комедія,Laptop,72,5
50002,1235,2024-01-12,Жахи,Mobile,12,4
53054,1249,2024-01-03,Документальний,Tablet,42,4
54899,1338,2024-04-19,Комедія,Smart TV,51,4
54457,1010,2024-04-20,Анімація,Tablet,73,2
53253,1369,2024-04-13,Анімація,Smart TV,26,4
51946,1488,2024-08-01,Анімація,Mobile,28,4
53960,1264,2024-06-17,Бойовик,Laptop,15,4
54804,1268,2024-02-19,Документальний,Mobile,44,4
52436,1553,2024-06-23,Романтика,Mobile,77,5
54331,1531,2024-04-25,Комедія,Mobile,33,4
54334,1578,2024-07-14,Жахи,Mobile,64,4
52961,1191,2024-01-08,Бойовик,Smart TV,22,2
53560,1557,2024-06-03,Комедія,Mobile,46,3
52758,1494,2024-08-13,Комедія,Smart TV,78,5
50306,1152,2024-03-08,Анімація,Mobile,54,5
54031,1265,2024-03-25,Серіал,Smart TV,11,5
51603,1120,2024-04-23,Серіал,Smart TV,5,5
53220,1479,2024-06-05,Документальний,Smart TV,72,5
50089,1161,2024-07-12,Анімація,Smart TV,79,5
51702,1068,2024-06-17,Жахи,Laptop,31,3
52654,1490,2024-08-14,Драма,Mobile,34,4
54680,1018,2024-06-14,Драма,Mobile,35,4
53952,1546,2024-05-18,Анімація,Smart TV,27,4
50451,1216,2024-02-23,Драма,Laptop,84,4
53216,1510,2024-05-09,Жахи,Smart TV,95,4
53162,1474,2024-05-12,Драма,Mobile,86,5
54581,1476,2024-07-23,Комедія,Laptop,5,4
52824,1107,2024-02-27,Бойовик,Tablet,59,4
53421,1145,2024-08-02,Бойовик,Smart TV,117,4
53275,1507,2024-06-06,Жахи,Laptop,8,4
51070,1025,2024-08-12,Бойовик,Smart TV,37,3
54386,1526,2024-01-26,Анімація,Mobile,33,5
53972,1564,2024-02-01,Комедія,Smart TV,12,4
51146,1142,2024-07-26,Романтика,Smart TV,68,2
51710,1233,2024-02-29,Романтика,Smart TV,98,4
53623,1071,2024-01-17,Комедія,Smart TV,131,4
52786,1115,2024-01-04,Романтика,Smart TV,56,5
53037,1138,2024-08-10,Комедія,Mobile,35,4
54809,1140,2024-01-29,Драма,Smart TV,33,5
54822,1451,2024-04-05,Анімація,Mobile,46,1
51577,1027,2024-01-17,Анімація,Laptop,38,5
50380,1554,2024-01-24,Документальний,Laptop,79,5
51533,1421,2024-05-24,Комедія,Smart TV,37,5
51130,1077,2024-01-22,Серіал,Laptop,99,5
50485,1194,2024-04-10,Серіал,Smart TV,57,5
54049,1461,2024-08-15,Романтика,Mobile,52,3
50836,1111,2024-06-27,Бойовик,Mobile,23,4
50807,1324,2024-04-16,Романтика,Mobile,56,5
53408,1017,2024-05-01,Анімація,Mobile,38,4
53769,1256,2024-04-13,Жахи,Smart TV,82,4
53325,1467,2024-07-11,Серіал,Smart TV,80,5
50370,1463,2024-05-21,Жахи,Smart TV,80,5
50544,1285,2024-05-27,Документальний,Mobile,44,5
54764,1582,2024-08-24,Комедія,Smart TV,45,5
53389,1529,2024-07-21,Серіал,Smart TV,83,3
52417,1589,2024-01-26,Комедія,Mobile,63,5
50661,1102,2024-03-26,Романтика,Smart TV,56,4
52867,1067,2024-04-26,Комедія,Laptop,67,4
53242,1403,2024-06-01,Комедія,Laptop,36,4
51909,1171,2024-04-01,Анімація,Mobile,56,4
53081,1194,2024-08-21,Серіал,Mobile,28,5
53874,1474,2024-01-17,Бойовик,Mobile,84,3
54382,1304,2024-06-26,Серіал,Tablet,65,5
52430,1373,2024-01-18,Документальний,Mobile,49,2
53855,1318,2024-06-06,Романтика,Smart TV,69,2
53182,1497,2024-08-07,Документальний,Laptop,35,3
52389,1129,2024-08-16,Комедія,Tablet,55,2
54996,1433,2024-05-15,Жахи,Smart TV,64,4
52972,1182,2024-08-14,Романтика,Smart TV,67,4
54449,1317,2024-02-17,Серіал,Smart TV,64,4
54687,1558,2024-04-02,Анімація,Laptop,104,3
51605,1085,2024-01-25,Комедія,Smart TV,49,4
51041,1062,2024-07-12,Комедія,Mobile,16,4
51073,1161,2024-02-13,Серіал,Smart TV,38,4
52444,1063,2024-03-07,Комедія,Laptop,20,3
52309,1068,2024-05-02,Анімація,Laptop,28,5
54646,1485,2024-08-11,Документальний,Laptop,80,3
50468,1270,2024-01-20,Бойовик,Mobile,99,4
53280,1483,2024-01-16,Комедія,Laptop,15,5
50664,1181,2024-08-23,Анімація,Mobile,12,4
50987,1269,2024-08-08,Драма,Laptop,56,2
52994,1558,2024-08-12,Комедія,Laptop,93,5
53347,1533,2024-08-05,Жахи,Tablet,83,5
52054,1567,2024-02-05,Бойовик,Mobile,52,5
52588,1488,2024-03-15,Бойовик,Laptop,100,4
50115,1339,2024-06-27,Романтика,Mobile,29,4
50886,1323,2024-03-15,Романтика,Smart TV,39,5
52604,1136,2024-04-22,Комедія,Tablet,78,4
51817,1343,2024-07-15,Анімація,Laptop,16,4
50476,1199,2024-03-16,Жахи,Mobile,42,4
51245,1366,2024-04-01,Серіал,Smart TV,57,5
54742,1189,2024-01-28,Романтика,Laptop,50,3
53601,1148,2024-03-21,Комедія,Mobile,14,5
53620,1188,2024-05-18,Серіал,Laptop,90,4
51877,1511,2024-06-19,Бойовик,Laptop,64,3
50070,1278,2024-03-26,Серіал,Smart TV,114,5
50430,1132,2024-01-26,Серіал,Tablet,42,2
52126,1521,2024-03-17,Бойовик,Mobile,72,4
54811,1192,2024-07-19,Анімація,Smart TV,39,3
50078,1332,2024-07-11,Анімація,Smart TV,80,5
53974,1095,2024-02-01,Комедія,Tablet,96,4
53300,1530,2024-03-23,Серіал,Mobile,45,5
54501,1469,2024-04-08,Комедія,Smart TV,5,5
51331,1022,2024-01-06,Драма,Tablet,61,4
50340,1264,2024-01-21,Комедія,Laptop,88,4
54156,1462,2024-04-14,Комедія,Tablet,59,4
51574,1226,2024-05-06,Документальний,Tablet,54,5
50591,1411,2024-02-16,Комедія,Laptop,44,5
52629,1270,2024-04-05,Серіал,Laptop,75,5
51582,1142,2024-06-07,Бойовик,Mobile,87,4
52623,1318,2024-05-13,Жахи,Laptop,14,4
53916,1152,2024-04-16,Документальний,Smart TV,87,5
51180,1581,2024-05-23,Серіал,Laptop,88,5
52347,1315,2024-02-14,Жахи,Mobile,69,3
53247,1233,2024-01-21,Драма,Smart TV,121,5
51795,1037,2024-07-31,Анімація,Laptop,43,4
53090,1025,2024-05-18,Жахи,Laptop,92,4
51249,1196,2024-07-10,Документальний,Mobile,49,5
50816,1168,2024-07-27,Бойовик,Mobile,59,1
51727,1556,2024-04-20,Жахи,Laptop,22,5
53127,1574,2024-08-26,Комедія,Laptop,82,4
54615,1041,2024-01-30,Серіал,Laptop,60,5
52568,1398,2024-02-21,Документальний,Tablet,42,3
50727,1048,2024-07-10,Анімація,Smart TV,44,3
51435,1177,2024-04-10,Документальний,Smart TV,27,5
53483,1381,2024-03-03,Комедія,Mobile,56,4
54806,1177,2024-04-07,Документальний,Smart TV,41,4
52858,1160,2024-05-06,Жахи,Mobile,52,5
54380,1449,2024-03-31,Комедія,Mobile,62,4
51424,1039,2024-04-30,Бойовик,Mobile,67,5
54448,1193,2024-07-06,Анімація,Smart TV,43,4
54916,1222,2024-06-03,Документальний,Mobile,34,4
53571,1272,2024-05-21,Документальний,Smart TV,47,4
54211,1124,2024-03-06,Жахи,Mobile,25,4
50555,1577,2024-06-08,Комедія,Smart TV,114,4
53522,1348,2024-03-29,Документальний,Mobile,42,4
52769,1029,2024-02-27,Серіал,Smart TV,108,5
